INFO 2022-07-28 22:43:57,422 database not connected
ERROR 2022-07-29 21:59:40,226 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,227 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,227 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,228 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,229 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,229 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,230 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,232 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,234 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,235 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,236 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,238 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,239 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,240 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,241 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,242 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,243 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,244 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,245 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,246 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,247 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,247 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,249 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,250 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,251 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,252 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,253 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,253 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,254 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,255 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,256 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,258 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,258 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,259 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,260 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,261 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,262 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,263 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,264 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,265 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,266 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,267 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,268 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,269 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,270 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,271 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,272 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,273 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,274 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,275 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,275 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,277 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,278 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,279 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,280 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,281 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,282 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,284 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,285 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,286 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,287 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,288 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,289 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,290 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,290 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,291 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,292 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,293 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,294 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,295 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,296 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,297 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,298 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,299 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,300 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,300 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,301 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,302 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,302 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,303 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,304 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,305 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,305 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,306 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,307 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,308 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,308 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,309 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,310 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,311 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,311 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,312 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,313 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,313 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,314 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,315 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,316 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,316 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,318 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,319 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,320 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,321 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,322 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,323 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,324 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,325 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,326 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,327 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,328 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,329 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,329 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,330 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,331 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,332 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,332 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,333 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,334 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,334 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,335 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,336 1146 (42S02): Table 'challenge.attribute' doesn't exist
ERROR 2022-07-29 21:59:40,337 1146 (42S02): Table 'challenge.attribute' doesn't exist
INFO 2022-07-29 22:00:12,282 database connected
INFO 2022-07-29 22:00:13,091 Data inserted
INFO 2022-07-29 22:00:13,094 Data inserted
INFO 2022-07-29 22:00:13,097 Data inserted
INFO 2022-07-29 22:00:13,100 Data inserted
INFO 2022-07-29 22:00:13,103 Data inserted
INFO 2022-07-29 22:00:13,105 Data inserted
INFO 2022-07-29 22:00:13,108 Data inserted
INFO 2022-07-29 22:00:13,110 Data inserted
INFO 2022-07-29 22:00:13,113 Data inserted
INFO 2022-07-29 22:00:13,115 Data inserted
INFO 2022-07-29 22:00:13,118 Data inserted
INFO 2022-07-29 22:00:13,121 Data inserted
INFO 2022-07-29 22:00:13,124 Data inserted
INFO 2022-07-29 22:00:13,127 Data inserted
INFO 2022-07-29 22:00:13,130 Data inserted
INFO 2022-07-29 22:00:13,133 Data inserted
INFO 2022-07-29 22:00:13,136 Data inserted
INFO 2022-07-29 22:00:13,139 Data inserted
INFO 2022-07-29 22:00:13,142 Data inserted
INFO 2022-07-29 22:00:13,145 Data inserted
INFO 2022-07-29 22:00:13,149 Data inserted
INFO 2022-07-29 22:00:13,152 Data inserted
INFO 2022-07-29 22:00:13,155 Data inserted
INFO 2022-07-29 22:00:13,158 Data inserted
INFO 2022-07-29 22:00:13,161 Data inserted
INFO 2022-07-29 22:00:13,164 Data inserted
INFO 2022-07-29 22:00:13,166 Data inserted
INFO 2022-07-29 22:00:13,168 Data inserted
INFO 2022-07-29 22:00:13,171 Data inserted
INFO 2022-07-29 22:00:13,174 Data inserted
INFO 2022-07-29 22:00:13,179 Data inserted
INFO 2022-07-29 22:00:13,182 Data inserted
INFO 2022-07-29 22:00:13,186 Data inserted
INFO 2022-07-29 22:00:13,189 Data inserted
INFO 2022-07-29 22:00:13,192 Data inserted
INFO 2022-07-29 22:00:13,195 Data inserted
INFO 2022-07-29 22:00:13,198 Data inserted
INFO 2022-07-29 22:00:13,201 Data inserted
INFO 2022-07-29 22:00:13,204 Data inserted
INFO 2022-07-29 22:00:13,207 Data inserted
INFO 2022-07-29 22:00:13,210 Data inserted
INFO 2022-07-29 22:00:13,213 Data inserted
INFO 2022-07-29 22:00:13,216 Data inserted
INFO 2022-07-29 22:00:13,218 Data inserted
INFO 2022-07-29 22:00:13,221 Data inserted
INFO 2022-07-29 22:00:13,224 Data inserted
INFO 2022-07-29 22:00:13,226 Data inserted
INFO 2022-07-29 22:00:13,228 Data inserted
INFO 2022-07-29 22:00:13,231 Data inserted
INFO 2022-07-29 22:00:13,233 Data inserted
INFO 2022-07-29 22:00:13,236 Data inserted
INFO 2022-07-29 22:00:13,239 Data inserted
INFO 2022-07-29 22:00:13,242 Data inserted
INFO 2022-07-29 22:00:13,245 Data inserted
INFO 2022-07-29 22:00:13,247 Data inserted
INFO 2022-07-29 22:00:13,250 Data inserted
INFO 2022-07-29 22:00:13,253 Data inserted
INFO 2022-07-29 22:00:13,256 Data inserted
INFO 2022-07-29 22:00:13,259 Data inserted
INFO 2022-07-29 22:00:13,261 Data inserted
INFO 2022-07-29 22:00:13,264 Data inserted
INFO 2022-07-29 22:00:13,267 Data inserted
INFO 2022-07-29 22:00:13,270 Data inserted
INFO 2022-07-29 22:00:13,272 Data inserted
INFO 2022-07-29 22:00:13,275 Data inserted
INFO 2022-07-29 22:00:13,278 Data inserted
INFO 2022-07-29 22:00:13,280 Data inserted
INFO 2022-07-29 22:00:13,282 Data inserted
INFO 2022-07-29 22:00:13,285 Data inserted
INFO 2022-07-29 22:00:13,287 Data inserted
INFO 2022-07-29 22:00:13,290 Data inserted
INFO 2022-07-29 22:00:13,292 Data inserted
INFO 2022-07-29 22:00:13,294 Data inserted
INFO 2022-07-29 22:00:13,297 Data inserted
INFO 2022-07-29 22:00:13,299 Data inserted
INFO 2022-07-29 22:00:13,301 Data inserted
INFO 2022-07-29 22:00:13,304 Data inserted
INFO 2022-07-29 22:00:13,305 Data inserted
INFO 2022-07-29 22:00:13,308 Data inserted
INFO 2022-07-29 22:00:13,310 Data inserted
INFO 2022-07-29 22:00:13,312 Data inserted
INFO 2022-07-29 22:00:13,315 Data inserted
INFO 2022-07-29 22:00:13,317 Data inserted
INFO 2022-07-29 22:00:13,320 Data inserted
INFO 2022-07-29 22:00:13,322 Data inserted
INFO 2022-07-29 22:00:13,324 Data inserted
INFO 2022-07-29 22:00:13,326 Data inserted
INFO 2022-07-29 22:00:13,328 Data inserted
INFO 2022-07-29 22:00:13,331 Data inserted
INFO 2022-07-29 22:00:13,333 Data inserted
INFO 2022-07-29 22:00:13,335 Data inserted
INFO 2022-07-29 22:00:13,338 Data inserted
INFO 2022-07-29 22:00:13,340 Data inserted
INFO 2022-07-29 22:00:13,343 Data inserted
INFO 2022-07-29 22:00:13,346 Data inserted
INFO 2022-07-29 22:00:13,348 Data inserted
INFO 2022-07-29 22:00:13,351 Data inserted
INFO 2022-07-29 22:00:13,354 Data inserted
INFO 2022-07-29 22:00:13,357 Data inserted
INFO 2022-07-29 22:00:13,360 Data inserted
INFO 2022-07-29 22:00:13,362 Data inserted
INFO 2022-07-29 22:00:13,365 Data inserted
INFO 2022-07-29 22:00:13,367 Data inserted
INFO 2022-07-29 22:00:13,369 Data inserted
INFO 2022-07-29 22:00:13,371 Data inserted
INFO 2022-07-29 22:00:13,373 Data inserted
INFO 2022-07-29 22:00:13,376 Data inserted
INFO 2022-07-29 22:00:13,378 Data inserted
INFO 2022-07-29 22:00:13,381 Data inserted
INFO 2022-07-29 22:00:13,383 Data inserted
INFO 2022-07-29 22:00:13,385 Data inserted
INFO 2022-07-29 22:00:13,388 Data inserted
INFO 2022-07-29 22:00:13,390 Data inserted
INFO 2022-07-29 22:00:13,393 Data inserted
INFO 2022-07-29 22:00:13,396 Data inserted
INFO 2022-07-29 22:00:13,399 Data inserted
INFO 2022-07-29 22:00:13,402 Data inserted
INFO 2022-07-29 22:00:13,405 Data inserted
INFO 2022-07-29 22:00:13,408 Data inserted
INFO 2022-07-29 22:00:13,411 Data inserted
INFO 2022-07-29 22:00:13,414 Data inserted
INFO 2022-07-29 22:00:13,418 Data inserted
INFO 2022-07-29 22:00:13,420 Data inserted
INFO 2022-07-29 22:00:13,423 Data inserted
INFO 2022-07-29 22:00:13,426 Data inserted
INFO 2022-07-29 22:00:13,428 Data inserted
INFO 2022-07-29 22:00:13,430 Data inserted
INFO 2022-07-29 22:00:13,433 Data inserted
INFO 2022-07-29 22:00:13,435 Data inserted
INFO 2022-07-29 22:00:13,438 Data inserted
INFO 2022-07-29 22:00:13,441 Data inserted
INFO 2022-07-29 22:00:13,444 Data inserted
INFO 2022-07-29 22:00:13,447 Data inserted
INFO 2022-07-29 22:00:13,449 Data inserted
INFO 2022-07-29 22:00:13,453 Data inserted
INFO 2022-07-29 22:00:13,456 Data inserted
INFO 2022-07-29 22:00:13,459 Data inserted
INFO 2022-07-29 22:00:13,462 Data inserted
INFO 2022-07-29 22:00:13,465 Data inserted
INFO 2022-07-29 22:00:13,468 Data inserted
INFO 2022-07-29 22:00:13,471 Data inserted
INFO 2022-07-29 22:00:13,474 Data inserted
INFO 2022-07-29 22:00:13,477 Data inserted
INFO 2022-07-29 22:00:13,480 Data inserted
INFO 2022-07-29 22:00:13,483 Data inserted
INFO 2022-07-29 22:00:13,486 Data inserted
INFO 2022-07-29 22:00:13,490 Data inserted
INFO 2022-07-29 22:00:13,493 Data inserted
INFO 2022-07-29 22:00:13,496 Data inserted
INFO 2022-07-29 22:00:13,499 Data inserted
INFO 2022-07-29 22:00:13,502 Data inserted
INFO 2022-07-29 22:00:13,505 Data inserted
INFO 2022-07-29 22:00:13,509 Data inserted
INFO 2022-07-29 22:00:13,512 Data inserted
INFO 2022-07-29 22:00:13,514 Data inserted
INFO 2022-07-29 22:00:13,519 Data inserted
INFO 2022-07-29 22:00:13,522 Data inserted
INFO 2022-07-29 22:00:13,526 Data inserted
INFO 2022-07-29 22:00:13,529 Data inserted
INFO 2022-07-29 22:00:13,533 Data inserted
INFO 2022-07-29 22:00:13,537 Data inserted
INFO 2022-07-29 22:00:13,540 Data inserted
INFO 2022-07-29 22:00:13,543 Data inserted
INFO 2022-07-29 22:00:13,547 Data inserted
INFO 2022-07-29 22:00:13,550 Data inserted
INFO 2022-07-29 22:00:13,554 Data inserted
INFO 2022-07-29 22:00:13,557 Data inserted
INFO 2022-07-29 22:00:13,560 Data inserted
INFO 2022-07-29 22:00:13,563 Data inserted
INFO 2022-07-29 22:00:13,566 Data inserted
INFO 2022-07-29 22:00:13,569 Data inserted
INFO 2022-07-29 22:00:13,572 Data inserted
INFO 2022-07-29 22:00:13,576 Data inserted
INFO 2022-07-29 22:00:13,582 Data inserted
INFO 2022-07-29 22:00:13,586 Data inserted
INFO 2022-07-29 22:00:13,589 Data inserted
INFO 2022-07-29 22:00:13,594 Data inserted
INFO 2022-07-29 22:00:13,597 Data inserted
INFO 2022-07-29 22:00:13,601 Data inserted
INFO 2022-07-29 22:00:13,604 Data inserted
INFO 2022-07-29 22:00:13,607 Data inserted
INFO 2022-07-29 22:00:13,611 Data inserted
INFO 2022-07-29 22:00:13,613 Data inserted
INFO 2022-07-29 22:00:13,616 Data inserted
INFO 2022-07-29 22:00:13,619 Data inserted
INFO 2022-07-29 22:00:13,621 Data inserted
INFO 2022-07-29 22:00:13,625 Data inserted
INFO 2022-07-29 22:00:13,628 Data inserted
INFO 2022-07-29 22:00:13,631 Data inserted
INFO 2022-07-29 22:00:13,633 Data inserted
INFO 2022-07-29 22:00:13,636 Data inserted
INFO 2022-07-29 22:00:13,638 Data inserted
INFO 2022-07-29 22:00:13,641 Data inserted
INFO 2022-07-29 22:00:13,643 Data inserted
INFO 2022-07-29 22:00:13,646 Data inserted
INFO 2022-07-29 22:00:13,648 Data inserted
INFO 2022-07-29 22:00:13,651 Data inserted
INFO 2022-07-29 22:00:13,655 Data inserted
INFO 2022-07-29 22:00:13,658 Data inserted
INFO 2022-07-29 22:00:13,661 Data inserted
INFO 2022-07-29 22:00:13,663 Data inserted
INFO 2022-07-29 22:00:13,666 Data inserted
INFO 2022-07-29 22:00:13,669 Data inserted
INFO 2022-07-29 22:00:13,671 Data inserted
INFO 2022-07-29 22:00:13,674 Data inserted
INFO 2022-07-29 22:00:13,677 Data inserted
INFO 2022-07-29 22:00:13,679 Data inserted
INFO 2022-07-29 22:00:13,681 Data inserted
INFO 2022-07-29 22:00:13,684 Data inserted
INFO 2022-07-29 22:00:13,686 Data inserted
